"As part of a recently launched #TogetherWeWill initiative::: the Auburn Tigers are asking fans to show their support for the effort and purchase an official Auburn Unity T-shirt::: wearing it on Friday::: Oct. 9::: the day before Auburn Football's home game vs. Arkansas.

The shirt can be pre-ordered through the Auburn Tigers Team Shop::: and fans are encouraged to place their order early!

A portion of proceeds will go to the newly created Together We Will Scholarship::: created to achieve a robust and diverse enrollment of students. #WarEagle

Details: https://ocm.auburn.edu/newsroom/campus_notices/2020/09/171650-unity-tshirt.php",9/17/2020 22:35,No thanks.,How can you say Auburn promotes unity when you have Jesse Goldberg employed? He promotes hate against law enforcement.,"https://
www.facebook.com
/
100000194935177/
posts/
3967810583235400
/?d=n",I like YOUR BEARD Coach Pearl! WAR EAGLE to BOTH!,Wonderful idea! Thank you for supporting and pushing for diversity!,How in the world can you disagree with a tshirt that says together we will unite as one? 1+1 is making coconut....,I don’t think that anyone that has not experienced it would be a witness to the disparities. We should not wear blinders. When I attended Auburn::: there were differences and times have not improved that dramatically. If doesn’t insinuate divisiveness::: it appear to insinuate the need for transparency and equality.,"The comment section proves just how much this is needed. Still a tremendous amount of closeted and not-so-closeted
bigotry in the Auburn ‘Family’.",Nope::: will not support this pandering to the extremist. 🤬🤬🤬,Please note: neither are wearing a mask nor are they 6' apart...,How many white people do you have on your teams that actually get a chance to play? Do you get the idea that this achieves a robust and diverse action in your spots programs by leaving out these men from full participation in their sport. Stick to coaching. Malzahn you lost five games last year::: concentrate on having a better season.,I am incredibly proud of this university for taking a stand on unity. Auburn has become incredibly diverse::: first allowing women::: then African Americans::: to becoming an international hotspot. There are a lot of divisive words and opinions out there today::: but they should not come out of the mouth of an Auburn alum. Either we are together::: or we are not - that is the Auburn way.,No thank you. I am not racist and I don’t need to wear a T-shirt to prove it.,I would love to be able to purchase an Under Armour version::: like the coaches and players are wearing.,We will not be buying one of those shirts.,These men already supported social justice::: right? Unfortunately they::: like many many others::: have allowed their voices to be hijacked by an organization infiltrated and perhaps led by Marxist whose intent is to turn our society upside down. I believe that these coaches have their hearts is in the right place but they swim with an organization that has very little to nothing to do with social justice. What has this organization actually done with the billions It has collected to help the downtrodden? It is very sad and disturbing.,Terrible message! Conflict of interest!!!,Sadly I think it's a recruiting tool::: like most other sensible ::: Auburn fans/ Alumni it suggests that Auburn has not been inclusive in the past,We have never not been unified as Auburn fans. No I will not buy a T-shirt to virtue signal. Sad to see Auburn falling victim to the radical left.,So go find another team to follow. You will not be missed.,"As an alumnus::: I do not remember seeing any mistreatment of any student by the university staff::: regardless of color. There was::: what I thought::: a very diverse student body during my years there. Janet Merchant::: you are absolutely correct. This ""movement"" AU is pushing insinuates we have been divisive. I resent that implication::: and think our coaches and staff should be focusing on the sport they are paid to coach and the courses they are paid to teach. Those in positions of authority in scholastic arenas have no business pushing political or societal matters. Educators::: coaches::: mentors::: etc... are responsible for teaching students to think for themselves::: not tell them what they should think.",I can't support anything that is remotely connected to an organization that calls for the murder of police officers,This is great so perhaps you can send a few to us on Johnson Beach Rd in Pensacola. I welcome all Auburn fans who work with Gulf Power to get electricity to Vista del Mar on Perdido Key. Thanks & War Eagle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Auburn's Kenneth M. Halanych is part of a group of 20 scientists set to embark on a 14-week voyage to study unexplored Antarctic waters to improve understanding of biodiversity undergoing rapid changes because of a changing climate.

“Antarctica is changing more quickly than anywhere else in the world. Conserving the deep sea and polar regions is really important::: even if people don’t see it.""

#WarEagle

OCM.AUBURN.EDU
Auburn biological sciences professor part of team embarking on research trip to Antarctica",9/16/2020 20:56,"https://
i2.wp.com/
nsidc.org/data/
seaice_index/
images/
daily_images/
S_timeseries.png
?ssl=1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Auburn improved its ranking among the top 50 public universities by U.S. News and World Report in its annual Best College rankings for 2021::: rising four spots from last year.

#WarEagle!

OCM.AUBURN.EDU
Auburn rises in U.S. News and World Report 2021 Best Colleges rankings",9/15/2020 19:56,💪🏾😻 ❤️,War Eagle 🦅,My daughter loved auburn 2020 grad !!!,Alley Jackson McCord,👏🏼👏🏼👏🏼👏🏼👏🏼,Pretty as a picture.,War Eagle!,WDE,Love Auburn. It was the best of times. I am grateful for all that I learned and all the friends I made.,War Eagle! Glad we are going strong!,WAR EAGLE!! I love living in Auburn,"War Eagle! Class of 1976!
🦅",Grace Fletcher,War Eagle!🦅,Susan Hasty Robertson,WDE!!,My daughter is a Sophomore- WAR EAGLE 💙🧡,"5th generation of my family to attend is there now:::
granddaughter and great niece👍🏻🇺🇸","War Eagle
My Daughter Grad.",War eagle! War Eagle! My son graduated in 2014❤️,War Eagle 🦅,💙🧡,AUsome!! War eagle,🧡💙,Larry Drake,We all have always knew that . War Eagle,AUsome! I hope this Administration will continue to put into place all the resources required to make AU a top 20 Public University. War Eagle!,WAREAGLE!🧡🦅💙,War Eagle!,ALWAYS #1 in our eyes🧡💙 WAR EAGLE 🦅,AUsome! My grandson is a junior at Auburn and is majoring in chemical engineering.,Awesome ... War Eagle !!!,War Eagle! 🦅,War Eagle!!,Awesome and War Eagle!,"Congratulations
Auburn!! War Eagle!!",WAR EAGLE 🐯🐅🦅,WAR EAGLE,War Eagle! My daughter graduated in 2009😍,# 1 in our eyes! War Eagle!💙🧡,Getting the recognition that the university deserves!!! War Eagle!! 💙🧡,War Eagle! 🦅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auburn University Medical Clinic Director Fred Kam offers his weekly update about COVID-19 and the campus’ latest data for the week of Sept. 7 through Sept. 13.

#AHealthierU",9/15/2020 16:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The GuideSafe Sentinel Testing program has launched at Auburn with the first week of the testing solely focused on students.

Starting this week::: #Auburn employees also will be included in the random tests on a voluntary basis.

“Our target each week is to test 2.5 percent of eligible students and employees from this week going forward.” #AHealthierU",9/14/2020 22:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Keep #Auburn safe. War Eagle!""

#AHealthierU",9/14/2020 15:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Please make sure you’re doing everything you can to sleep well::: eat well::: and get some physical activity every single day."" #AHealthierU",9/12/2020 22:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Standing in front of Samford Hall on a warm and clear Friday morning::: Lt. Col. Nate Conkey addressed the group before him with a message of remembrance and one of thanks.

It was a special start to the day with an outdoor ceremony that carried a twofold mission: highlighting the willingness of several new cadets to selflessly serve their nation and remembering the lives lost 19 years ago on a similarly clear Sept. 11 morning.

Read more: https://ocm.auburn.edu/newsroom/campus_notices/2020/09/091132-rotc-ceremony.php",9/11/2020 19:37,Those pt belts tho lol Jacob Bullock Nate JohnsonGabriel Lacuesta😂💀,Social Distance::: please!!,Go Army 🇺🇸🇺🇸🇺🇸🇺🇸,God Bless Them ALL!,My husband was Army ROTC,Awesome,War Eagle.,Oh wow!!!! I didn’t even see that!,One of the great honors of my career as a student on the Plains of Auburn occurred during the last quarter of my Freshman year. I was selected along with seven other AFROTC Cadets for the University Flag detail. Each quarter in rotation the Army::: then Naval::: & finally the Air Force ROTC detachment Cadets & Midshipmen would each morning & evening raise & lower the large American flag outside of Samford Hall. This signaled the beginning & ending of the duty day for these ROTC students & faculty staff. I to this day recall with not only great nostalgia and honor at having been selected by my Upper Class Men for this traditional honor but the respect my fellow AU student classmates showed us whenever they learned about this daily ritual conducted by the AU ROTC units. This ole retired Airman is very pleased to see our sister Army ROTC unit showing this great respect & remembrance of the 911 victims. ❤️🇺🇸👍👌,Thanks to all the military and to all the law enforcement officers and other first responders who put their lives on the line every day to keep us safe and free. May God bless you all::: and may Auburn always honor you and be grateful for you.,Thank you for your service 💙❤️🇺🇸,Thank you- with the division in this nation::: I was hoping that the Athletic Programs would have shared the same gratefulness to those that risked their lives and lost their lives on and after the events of 9/11. I just was hoping there would be a display of real unity.,I am proud of them,Amy Baker Lulfs,Hooah!,AUsome!,❤️💙,Hoorah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9.11.2001

🇺🇸 #NeverForget",9/11/2020 16:37,Yes never forget that it was radical Islamic terrorists that did this,I remember it very well::: and I’m thankful for all our heroes.,🙏🙏,Never forget Johnny Mike Spann. AU Alum who died at Tora Bora. RIP Johnny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auburn Tigers tagged a product from their shop.
10 September 2020 г.::: 13:04 ·

Auburn Family::: together we will unite as one.

👕 auburntige.rs/UnityShirt

#WarEagle | #TogetherWeWill",9/11/2020 1:30,I love this! It takes all of us to make the Auburn family,Kim Miller Pitzing,"https://
www.facebook.com
/
davelopezreport/
videos/
613618312661485/
?vh=e&extid=9NYT
xmhQsitBTqLS","I thought AU had been inclusive all this time. You should really be ashamed if there is still something to significantly change after all these decades since MLK.
You are pandering. Look around you. You are surrounded by black lives. You are weak men.",With the division in this nation::: I was hoping that the Athletic Programs would have shared the same gratefulness to those that risked their lives and lost their lives on and after the events of 9/11. I just was hoping there would be a display of real unity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
”I’m dedicated to making sure that our students have the best possible experience::: whether it’s in person or whether it’s virtual.” #AHealthierU,9/10/2020 20:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The outbreak of COVID-19 has been stressful for many people and communities. Fear about the spread of a novel virus can be overwhelming and cause various emotional responses.

#Auburn's Student Counseling & Psychological Services continues to offer its mental health resources to all enrolled students utilizing telehealth platforms.

Find more information at their website: auburn.edu/scps. #AHealthierU",9/9/2020 22:54,Stop the nonsense! Cases mean nothing without context! Have they been hospitalized? Deaths? Any psych student or rational person would know that!!! And for the randomized testing... ridiculous. What is your goal in that... To further your cases and scare people into compliance???,"As we gain enough distance to look into the rear view mirror a little bit; the lunacy of the worldwide reaction becomes apparent:

https://
justthenews.com/
politics-policy/
coronavirus/
stanford-profess
or-lockdown-fai
lures-we-quaran
tined-healthy-a
nd-we",Say no to testing !,"https://
threadreaderapp.
com/thread/
1303793597595090
944.html?fbclid
=IwAR1BE9gF03Nl
kxMP_TbfEnkKG-F
QdA-l39SyWP33UF
3KTRJvu63Utmj4Q
IQ",They aren’t worried about COVID::: they are worried about their falling grades because they can’t go to class and learn.,Been real disappointed in the Auburn experience the last 6 months. More concerned about stress from lack of access to needed classroom equipment than contracting the virus.,They are stressed about the fact that they can’t get tested! Why is there no campus wide testing? Random testing if students chose to submit? WTH? Look at schools in the north who are testing all students once and twice a week and if they don’t they are warned and then suspended. This is why some schools have less cases of Covid.,They’re not stressed about covid. They’re stressed about the overreaction.,"I would love to see all students on campus again. A virtual learning environment cannot take the place of in-person learning -both academically and socially. Data shows that it is rare for young people to have severe symptoms and::: in fact::: only .0003 % of young adults in the U.S.::: ages 18-29::: were hospitalized for COVID-19 as of June. (Source: CDC). Looking back on March 2020::: the goal was never to #killthevirus::: it was to #flattentheecurv
e. That goal has been achieved.
A professor who may have health concerns can easily remain socially distant from students. They’re not kindergarteners
::: for goodness sake. If public school children can go back to campus safely (and I can attest to this - I am a high school teacher)::: then our college students should as well.",Mass hysteria is good for no one.,Covid is not stressful for the students. Auburn’s draconian approach to it is. Stop with the ridiculous mask wearing::: especially outdoors (there is no science to support this mandate)::: open the campus and the access to the 550 clubs (as Dr. Hogue promised in May he would do)::: and allow these students to learn in person. Students have zero chance of dying (or becoming seriously ill) from Covid. Their mental health from lack of socialization is more concerning as many experts have confirmed. Please! Be responsible and stop the madness.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auburn University Medical Clinic Director Fred Kam offers his weekly update about COVID-19 and the campus’ latest data for the week of Aug. 31 through Sept. 6.

#AHealthierU",9/8/2020 22:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you gotten your flu shot?

Learn why you should get it early this year!

#AHealthierU",9/8/2020 0:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
